Value of catch by fleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All values in US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albacore,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bigeye,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skipjack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yellowfin,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,10863.252767118700,9720.127654880390,0.000000000000,0.000000000000,164210.949926204000,185025.894379440000,34777.548098266100,18262.803863961900,10602.386692312200,7535.885524182970,5751.336780618000,3019.596022207620,5869.023549720160,5960.770648704480,6733.166282430500,7915.899166981880,14021.580644161400,13236.017386403700,74517.020472742200,22349.604306964400,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,314826.304278031000,131441.125153978000,459839.878437194000,454002.360101792000,636785.747370428000,398092.897040678000,157613.774024454000,104896.040555127000,255101.703823603000,217097.310548711000,566236.010931893000,428222.507419089000,461581.327866579000,176949.276067160000,353197.875110726000,239659.142581518000,387890.248833807000,1083673.190100980000,1203477.178361190000,2225203.588390160000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,552820.233750952000,793960.324983195000,0.000000000000,1153.641482954260,1241.923093594690,1680.993571810600,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,145968.545652955000,6493.775964519110,826995.710227853000,838871.268391412000,74502.378365476700,52701.591367259200,25373.514012389200,0.000000000000,18154.507665991400,16621.359137108800,89295.599953309000,73236.751871453700,221091.864625402000,55250.609922202400,109003.928746433000,148651.514180557000,275119.008233033000,277925.509877330000,314830.835683294000,511913.502320391000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,471658.102698105000,147655.028773378000,1839655.822416000000,2086833.953476400000,875499.075662109000,636974.024270332000,219006.759228704000,124839.837990900000,283858.598181907000,241254.555210002000,661282.947665820000,504478.855312750000,688542.216041701000,238160.656638066000,468934.970139589000,396226.555929056000,677030.837711002000,1374834.717364720000,1592825.034517220000,2759466.695017520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan,37230080.094893800000,35372900.223258300000,29204438.000161700000,35915606.055089100000,37154374.635636900000,31930953.778185100000,29970721.319685600000,28663778.751319500000,32436065.984335900000,29484167.239173100000,21268818.252686400000,22317760.921788600000,36600765.135315900000,54664955.218459300000,49352183.641712900000,50050333.445508200000,43713159.963944000000,30919186.532602400000,33816455.852703200000,45570033.351802200000,55262304.684139200000,52044008.780046600000,66240244.229304400000,59773998.286059800000,36680313.182071100000,50558024.175982400000,53163323.045037800000,,73540159.719768200000,65617349.585938800000,79308913.030785600000,65302653.775492500000,82982785.039242600000,96456494.922656300000,87712123.200033400000,132493449.661246000000,98424202.344970900000,96925256.390703800000,103129555.090571000000,126004359.100273000000,125345884.329491000000,129714688.521991000000,135095297.055293000000,127191095.709049000000,96654012.239186800000,89182251.775787600000,74403348.166572700000,86013614.534294900000,89506022.669607200000,84853367.341914500000,75719981.757381400000,61415750.441539000000,71077595.369132000000,95408080.227544900000,76734541.178697800000,,4205703.752703220000,3800450.751252090000,1985272.122322640000,2307793.496625440000,3246243.564373620000,2035592.094286460000,1991159.095120050000,2876576.088015760000,410355.582198388000,210292.082274033000,108147.419682096000,324727.729621237000,662190.211215743000,312964.619585862000,653906.499434322000,908010.363311338000,937240.305425322000,957616.182882421000,292723.159431571000,541831.362994888000,1297945.098245480000,764495.856046113000,1304240.557305380000,1050790.993698150000,949855.608372529000,1188948.697240310000,952002.440880434000,,96682231.754254500000,77411930.355933600000,102626804.753557000000,100740761.704983000000,121624007.379450000000,112375620.414182000000,122027461.274909000000,124492863.057323000000,111499615.539335000000,115141427.196094000000,105196236.790315000000,119937931.376489000000,145305235.333236000000,183557424.990033000000,194102832.501265000000,150783793.583694000000,121625705.737179000000,96138069.240105500000,97670621.710831400000,131325345.381773000000,178919487.524281000000,130666041.443967000000,125974325.663705000000,79549969.513342400000,78935003.281406500000,114405984.926705000000,78565489.314091900000,,211658175.321620000000,182202630.916383000000,213125427.906827000000,204266815.032190000000,245007410.618703000000,242798661.209310000000,241701464.889749000000,288526667.557905000000,242770239.450841000000,241761142.908245000000,229702757.553254000000,268584779.128172000000,307914075.009258000000,368250033.350070000000,379204219.697706000000,328933233.101563000000,262930118.245735000000,217197123.731378000000,206183148.889539000000,263450824.630865000000,324985759.976273000000,268327913.421975000000,269238792.207696000000,201790509.234639000000,187642767.440982000000,261561038.027473000000,209415355.978708000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,4291132.926645580000,3212551.841880620000,3588721.404898550000,3630483.465896310000,11297326.140469800000,11589289.557945500000,8395645.577451370000,6118183.958441280000,7834422.889833600000,11587267.030701500000,10574008.488212600000,9571507.944941010000,10736788.328132700000,11503342.832503400000,8799627.661785620000,13228244.463108100000,6114115.121953780000,4641328.781958720000,6193191.441547830000,5064967.323408500000,4726891.124422650000,5426932.023638990000,4551642.021014580000,2089215.515980040000,2710074.559866150000,4268760.744224230000,3607864.695267120000,,17308187.013130000000,21196328.913826600000,20792218.838477700000,20883406.789844800000,17215416.144305000000,29733059.560916500000,26480829.235444400000,33034274.356030600000,35535494.776922600000,33835314.926298100000,40992019.545965000000,39546875.895134900000,34521577.528157900000,42702825.175692000000,50643808.380015600000,57242604.062331200000,42390609.638011300000,44784912.803090200000,46991360.436781500000,54126942.503599800000,45307440.829196000000,47428135.178330000000,47963783.068647700000,58784767.210763500000,58600917.841841700000,57444544.602847400000,59848704.846077100000,,122035.466225671000,87412.353923205300,79567.410947228000,55699.819830365700,215890.955494750000,193114.495471251000,291047.850867863000,316458.926864527000,203431.597132392000,260798.914261246000,333674.355848419000,479440.941116171000,313790.483363558000,293093.850088347000,504298.071543179000,1037121.393991970000,579309.681057594000,421755.543592258000,303476.255084159000,434032.453079674000,466476.839149955000,321547.613272614000,413266.342003317000,275951.580492528000,252283.855344228000,218713.937389987000,182600.095736843000,,7183166.457670010000,4640723.630004610000,3851436.721773130000,8257906.685109490000,6852456.272408110000,5881422.346635140000,7925690.337682450000,10033750.899014000000,7948381.780571390000,9435565.229292590000,9722980.370646910000,8709328.030924230000,6241374.177636840000,7916536.371865440000,13234438.488217300000,10847318.330429900000,8817631.022236220000,8296373.013843800000,7623945.869818330000,13060212.288943400000,20687406.943727500000,19595552.421570200000,14605011.268239700000,13164027.696968500000,17717751.254679800000,17255728.184355800000,19530922.095473800000,,28904521.863671200000,29137016.739635100000,28311944.376096700000,32827496.760681000000,35581089.512677600000,47396885.960968500000,43093213.001446100000,49502668.140350400000,51521731.044459900000,55118946.100553400000,61622682.760673000000,58307152.812116300000,51813530.517291000000,62415798.230149200000,73182172.601561600000,82355288.249861100000,57901665.463258800000,58144370.142485000000,61111974.003231800000,72686154.569031300000,71188215.736496100000,72772167.236811800000,67533702.699905300000,74313962.004204500000,79281027.511731900000,79187747.468817400000,83170091.732554900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,0.000000000000,0.000000000000,0.000000000000,23168.369278215100,27457.045414310100,19688.368360988600,20725.336928178900,32589.758301356200,38880.510619521600,42777.174086576900,31174.522906099500,37320.670437773600,34361.951813324700,10700.784030235700,45657.009659904700,53011.933461560800,630502.422189975000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,248883.056433864000,234939.308608665000,379681.961456353000,169218.432609874000,,0.000000000000,0.000000000000,0.000000000000,18984219.080317300000,10016995.750097200000,3975631.221777600000,14605617.990223100000,20845998.861838200000,27270167.554004800000,26240540.159851500000,26712913.058892500000,27770474.541167500000,25893346.694471900000,25649014.826246100000,35916404.286075700000,41714674.264372700000,21332170.514786300000,20471609.625999200000,25046976.849041000000,9710626.048513880000,8459860.627210860000,8168832.906407040000,12414343.585722600000,25969252.159423400000,23479585.785521300000,24445630.185461600000,6976940.417764990000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,13593.673915888100,868518.190529308000,1036013.387636780000,108141.804271334000,,0.000000000000,0.000000000000,0.000000000000,43681167.602109200000,47193162.301335600000,54336322.361526900000,49673732.775405900000,70585311.510963900000,70749689.133435700000,71173725.297562500000,74441568.462765400000,77296217.554182100000,69596215.799849200000,80459412.933286200000,97538272.788422300000,113066273.743794000000,115659727.555572000000,94190622.387113100000,110565524.300334000000,129678274.740820000000,123737687.392910000000,138351140.332011000000,108909531.864385000000,117700913.885878000000,96037159.938111300000,103609328.828916000000,128362310.706838000000,,0.000000000000,0.000000000000,0.000000000000,62688555.051704700000,57237615.096847100000,58331641.951665500000,64300076.102557200000,91463900.131103500000,98058737.198059900000,97457042.631500500000,101185656.044564000000,105104012.765787000000,95523924.446134400000,106119128.543563000000,133500334.084158000000,154833959.941629000000,137622400.492548000000,114662232.013112000000,135612501.149375000000,139388900.789334000000,132197548.020120000000,146519973.238418000000,121323875.450108000000,143932642.775651000000,120620203.222771000000,129470654.363471000000,135616611.361484000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallis and Futuna,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9131.401931980930,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,62937.624333076500,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,36890.420873079500,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,108959.447138137000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Total,129539947.770749000000,133718372.775625000000,104076740.562606000000,126865356.493650000000,160988145.549213000000,111565034.243376000000,107847116.888087000000,101936418.665535000000,126539051.843147000000,134224077.990157000000,101515937.028350000000,133548287.094529000000,179826666.747378000000,181418417.252609000000,179203762.915126000000,261055499.267007000000,179766037.217543000000,154210593.098710000000,167578520.444456000000,167613443.556458000000,216805150.034679000000,195675911.916854000000,239174935.380774000000,200624281.251822000000,175086037.987348000000,224203972.454750000000,220475653.687589000000,,545339009.434329000000,543041424.653501000000,643179617.875503000000,626457503.181562000000,490121378.350132000000,510728101.548035000000,483387142.694378000000,633513988.539605000000,504417927.062059000000,560804826.168708000000,544551222.027257000000,656286584.270887000000,695772193.159114000000,726416579.250865000000,821076231.413577000000,851092907.401150000000,554728706.145555000000,566328752.814623000000,450770516.744966000000,484139161.421691000000,437700528.720572000000,535372742.216362000000,467975819.979536000000,439578017.234241000000,456753413.105711000000,473552428.517097000000,421401034.566734000000,,4363897.875588350000,3923622.704507510000,2134624.065821950000,2404197.030947230000,3594505.616668070000,2305351.253329960000,2339576.955053210000,3278372.253585330000,655695.834534020000,1084519.428670890000,1361074.842828330000,894276.365344348000,1108649.465119040000,666912.701260348000,1558281.041068420000,3014001.765397080000,2182756.119699150000,1988895.149063490000,1100400.121781540000,7527484.406842590000,3357921.063499290000,5869884.491272520000,6770563.494583150000,2449580.039643030000,2903332.236912260000,4366056.419326430000,2584766.403731230000,,389658955.846688000000,335369605.498275000000,388926870.646412000000,511832660.009003000000,434181760.990763000000,418074600.950872000000,445946457.712533000000,511501905.014956000000,439926870.548891000000,462879254.312640000000,462826824.554029000000,539635550.019021000000,655515999.724476000000,693762241.517310000000,774513203.734744000000,660879834.201586000000,551655678.932049000000,595103572.446105000000,527191970.210991000000,571435987.632315000000,554239719.232609000000,643925987.791660000000,561650213.409494000000,443169548.406541000000,440993602.361567000000,527332056.784408000000,499886244.594699000000,,1068901810.927350000000,1016053025.631910000000,1138317853.150340000000,1267559716.715160000000,1088885790.506780000000,1042673087.995610000000,1039520294.250050000000,1250230684.473680000000,1071539545.288630000000,1158992677.900170000000,1110255058.452460000000,1330364697.749780000000,1532223509.096090000000,1602264150.722050000000,1776351479.104510000000,1776042242.635140000000,1288333178.414850000000,1317631813.508500000000,1146641407.522200000000,1230716077.017310000000,1212103319.051360000000,1380844526.416150000000,1275571532.264390000000,1085821426.932250000000,1075736385.691540000000,1229454514.175580000000,1144347699.252750000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRAND TOTAL,146785734.297334000000,155226899.074135000000,122887446.851508000000,158404457.592085000000,206187434.491243000000,155065589.211146000000,146876694.566926000000,165217038.684556000000,199605251.424883000000,222577657.492601000000,152043993.436092000000,194042605.829464000000,258454742.177453000000,281730241.948046000000,255110063.375039000000,355699471.140380000000,244938887.192519000000,247388000.281503000000,269662003.167230000000,231403860.518366000000,292599329.218281000000,287863058.072751000000,350923683.921057000000,270648054.988763000000,239439554.520042000000,301162312.455361000000,278147211.201403000000,,562921711.705400000000,567449514.381405000000,667520473.356731000000,654815132.570193000000,517533405.340743000000,538848893.724224000000,516385274.461862000000,679606058.658786000000,539767857.897588000000,591065256.878768000000,586092437.976571000000,698388873.100274000000,742755809.203328000000,788001534.554687000000,901174847.981472000000,967485832.615275000000,610805885.361638000000,671021435.574307000000,589126784.991088000000,570602924.120925000000,529950084.643584000000,642690558.115390000000,570270330.671414000000,524079907.942686000000,539411875.767794000000,575364448.740064000000,550509201.101454000000,,4380847.245897470000,4894098.497495830000,2675943.337020300000,2430440.215290380000,3941979.745767290000,2539042.335398280000,2598441.630327840000,3536161.828840140000,859127.430871894000,1346236.648701960000,1562862.101081430000,1254707.140150800000,1439744.570726910000,1400889.251114790000,1973486.453305640000,4389775.043141530000,2648272.827691860000,2728411.718649920000,2409888.219352830000,8408314.973386630000,5097416.757581380000,7385751.810986270000,9003602.644255310000,3647182.711632770000,3861459.447099350000,5706295.960475600000,3453446.470828840000,,423736442.216962000000,365003204.055648000000,419116354.203014000000,561354314.465341000000,480822856.750773000000,470127416.642982000000,510062559.558526000000,590223376.067179000000,488383427.132640000000,519095427.421674000000,510741566.022331000000,605816012.945326000000,729305756.452237000000,807782355.430910000000,891594176.233464000000,772720678.388543000000,620975057.213361000000,794338291.505565000000,735865447.318324000000,690312345.558580000000,674315080.482104000000,797428674.219424000000,734613682.734281000000,570099454.477691000000,527949546.264436000000,659538519.854557000000,606478011.633412000000,,1137824735.465590000000,1092573716.008680000000,1212200217.748270000000,1377004344.842910000000,1208485676.328530000000,1166580941.913750000000,1175922970.217640000000,1438582635.239360000000,1228615663.885980000000,1334084578.441740000000,1250440859.536080000000,1499502199.015220000000,1731956052.403740000000,1878915021.184760000000,2049852574.043280000000,2100295757.187340000000,1479368102.595210000000,1715476139.080020000000,1597064123.695990000000,1500727445.171260000000,1501961911.101550000000,1735368042.218550000000,1664811299.971010000000,1368474600.120770000000,1310662435.999370000000,1541771577.010460000000,1438587870.407100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3 Purse seine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFA members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,4750343.518636300000,1007228.714524210000,2715727.042493910000,2117128.728744570000,387658.212056267000,33813.822164226900,378502.132979601000,147562.308594133000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,18900.598802395200,0.000000000000,0.000000000000,1726.047892292980,0.000000000000,0.000000000000,0.000000000000,21595.110764072200,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,4769244.117438700000,1007228.714524210000,2715727.042493910000,2118854.776636870000,387658.212056267000,33813.822164226900,378502.132979601000,169157.419358206000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook Islands,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,480509.679007246000,66609.002187851600,664485.345770042000,1162637.246125720000,361654.558546757000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2333904.155178050000,347998.052246735000,3865595.248006640000,5880609.324109730000,3912605.934866140000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,302050.988394143000,72324.817880006700,860351.214901854000,717916.704975100000,1605054.365351490000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,3116464.822579440000,486931.872314593000,5390431.808678530000,7761163.275210550000,5879314.858764390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
